real dist,test,train,dist,neighbor number 
27550.7028041,2045.tif,12_10.tif,6747.42825082,1
27551.0016515,2465.tif,8_14.tif,6739.8097896,1
27555.3696038,4360.tif,12_10.tif,6777.84139679,1
27558.4333916,964.tif,12_10.tif,6729.22595846,1
27559.2049595,1713.tif,12_10.tif,6765.43797548,1
27561.1732334,3450.tif,25_50.tif,6708.40726253,1
27561.1878191,5021.tif,25_50.tif,6686.90070212,1
27562.3796505,4941.tif,8_14.tif,6748.3046019,1
27563.7146444,2086.tif,25_15.tif,6665.96527144,1
27563.7872579,5087.tif,20_119.tif,6688.97495884,1
27564.3778816,4397.tif,24_70.tif,6754.64529046,1
27564.5330815,4715.tif,27_35.tif,6696.86949253,1
27564.5491529,546.tif,8_14.tif,6758.98017455,1
27565.3493539,5300.tif,8_27.tif,6688.9576916,1
27567.5445588,22.tif,12_10.tif,6720.63479145,1
27567.9602075,2762.tif,12_15.tif,6712.51018621,1
27568.2129453,492.tif,35_101.tif,6716.84673042,1
27570.9648544,5163.tif,12_118.tif,6770.6166632,1
27571.9547367,1243.tif,35_101.tif,6718.09370283,1
27572.518873,3516.tif,24_19.tif,6737.61092673,1
27574.0201095,4686.tif,12_19.tif,6740.65916658,1
27574.6970246,1973.tif,12_71.tif,6706.04391575,1
27575.15019,2873.tif,27_35.tif,6698.40958736,1
27578.5156417,3016.tif,8_27.tif,6717.98347721,1
27580.4882299,1308.tif,12_10.tif,6748.83871492,1
27580.7891294,1971.tif,25_50.tif,6671.66635856,1
27581.2404362,3831.tif,12_10.tif,6719.46329702,1
27582.876971,1836.tif,12_10.tif,6755.39702756,1
27583.0435594,4172.tif,25_82.tif,6696.13896212,1
27583.5996382,327.tif,27_35.tif,6702.16390429,1
27583.8005902,1456.tif,25_23.tif,6720.61582,1
27583.8564019,2355.tif,25_15.tif,6694.92666129,1
27587.5147304,1340.tif,26_111.tif,6640.23358023,1
27589.7797744,682.tif,12_54.tif,6742.93971499,1
27591.0812583,2883.tif,24_19.tif,6732.28044573,1
27592.3433764,4080.tif,24_33.tif,6722.52050945,1
27592.5172284,3251.tif,42_33.tif,6686.73948947,1
27593.1535711,1370.tif,24_19.tif,6732.54855163,1
27593.2685813,1947.tif,12_10.tif,6723.25605641,1
27593.7609796,4362.tif,25_50.tif,6722.15077189,1
27594.1155502,1913.tif,25_50.tif,6700.59885383,1
27595.7975424,3240.tif,25_10.tif,6657.2719638,1
27596.4013958,2836.tif,25_50.tif,6732.23402742,1
27599.8287676,3879.tif,12_10.tif,6722.11863924,1
27601.1133471,2941.tif,12_71.tif,6727.44758434,1
27601.8631799,3424.tif,12_10.tif,6759.22554735,1
27604.0130054,4017.tif,27_38.tif,6679.56173712,1
27605.5811205,3798.tif,24_28.tif,6708.05761752,1
27606.0867564,5264.tif,27_102.tif,6706.57975424,1
27607.7677837,995.tif,15_84.tif,6720.91519066,1
27608.7429993,1350.tif,25_10.tif,6647.99608905,1
27608.8484186,934.tif,12_118.tif,6699.05754566,1
27609.1127891,3964.tif,31_44.tif,6669.05488057,1
27609.6053394,1603.tif,38_49.tif,6763.70608468,1
27610.9787766,493.tif,24_19.tif,6738.21118695,1
27613.0480027,2819.tif,12_19.tif,6748.05453446,1
27613.9318099,1402.tif,42_117.tif,6713.94243347,1
27614.36302,1016.tif,25_10.tif,6660.61633785,1
27615.5017336,3179.tif,8_27.tif,6738.93671138,1
27618.2572042,104.tif,26_31.tif,6660.57527545,1
27619.1519783,395.tif,12_10.tif,6761.45945784,1
27619.878747,3905.tif,27_35.tif,6759.8461521,1
27619.9001808,3431.tif,12_10.tif,6742.04123393,1
27620.9240251,4.tif,25_37.tif,6713.60275858,1
27622.8861273,3453.tif,27_35.tif,6737.36565729,1
27624.3338562,2959.tif,15_69.tif,6708.49744727,1
27625.5417322,1752.tif,12_10.tif,6759.36713014,1
27625.5682114,3247.tif,20_119.tif,6698.77137989,1
27625.6791591,1358.tif,12_10.tif,6711.77793137,1
27625.7643876,5317.tif,12_10.tif,6782.50639513,1
27626.806493,5067.tif,38_49.tif,6761.0339446,1
27627.956801,3833.tif,31_44.tif,6662.35326292,1
27628.0986678,5331.tif,31_7.tif,6674.80636423,1
27630.3045586,5029.tif,25_50.tif,6729.4432905,1
27631.8065461,384.tif,8_27.tif,6740.43121766,1
27632.2173377,4688.tif,25_3.tif,6742.2940458,1
27632.9246009,1489.tif,12_10.tif,6697.86854156,1
27633.315581,1996.tif,26_31.tif,6657.32378663,1
27635.2226515,5420.tif,46_119.tif,6714.4354193,1
27635.2413234,1755.tif,12_10.tif,6759.64422141,1
27640.5896464,3094.tif,15_95.tif,6701.77289976,1
27642.1380324,4308.tif,32_8.tif,6720.48688712,1
27642.4341548,2103.tif,12_10.tif,6737.7477691,1
27644.5399672,4262.tif,35_74.tif,6726.02014567,1
27647.7438139,3543.tif,8_14.tif,6746.97450714,1
27648.6412505,4912.tif,27_50.tif,6742.36931649,1
27648.7779115,4995.tif,27_32.tif,6711.58580367,1
27649.773037,1334.tif,25_82.tif,6708.76590738,1
27650.4774823,4882.tif,35_110.tif,6695.72199244,1
27656.2159921,4467.tif,35_74.tif,6722.52794713,1
27663.0595379,1060.tif,25_3.tif,6729.395218,1
27664.0163208,1602.tif,23_54.tif,6767.22299027,1
27664.9715886,3611.tif,25_105.tif,6720.23005559,1
27666.4623687,3155.tif,24_19.tif,6749.06934325,1
27666.4903087,2940.tif,12_10.tif,6770.88007574,1
27667.220641,2176.tif,12_10.tif,6777.67969146,1
27667.6303286,1758.tif,25_105.tif,6720.727044,1
27668.2597573,1844.tif,25_105.tif,6715.44503365,1
27668.3272895,488.tif,12_10.tif,6723.57256226,1
27668.3341746,3834.tif,12_10.tif,6723.7285787,1
27669.2507669,5461.tif,39_99.tif,6715.47645369,1
27669.9140584,4838.tif,12_54.tif,6755.74340839,1
27670.0150343,4039.tif,12_10.tif,6723.9026614,1
27670.4394074,2716.tif,27_35.tif,6718.9546806,1
27671.1697982,1656.tif,12_10.tif,6750.11911006,1
27671.4018619,3808.tif,12_10.tif,6776.08205381,1
27673.1591258,1630.tif,27_32.tif,6699.24727115,1
27673.5089391,3219.tif,27_32.tif,6699.33548943,1
27673.8528579,379.tif,42_50.tif,6779.10023528,1
27674.1985611,1682.tif,27_35.tif,6727.98989298,1
27674.2996298,3213.tif,25_10.tif,6659.48856895,1
27675.5042592,2713.tif,31_44.tif,6677.69473696,1
27677.5470192,3881.tif,25_50.tif,6750.77876989,1
27677.6719216,4854.tif,24_19.tif,6787.41924446,1
27679.7233187,3778.tif,12_10.tif,6770.30243047,1
27680.9479606,1698.tif,12_10.tif,6812.9324083,1
27681.1774497,4430.tif,12_10.tif,6761.65260865,1
27682.5201707,2484.tif,12_15.tif,6741.35883928,1
27684.6249207,4876.tif,38_49.tif,6776.90194706,1
27685.2132735,1278.tif,12_10.tif,6746.01541653,1
27685.6308218,3671.tif,25_91.tif,6719.94099676,1
27686.9157546,5340.tif,25_30.tif,6701.93464606,1
27686.9707624,841.tif,19_52.tif,6687.80016149,1
27687.6264602,4161.tif,25_50.tif,6776.3195025,1
27688.2714881,396.tif,12_10.tif,6744.76700858,1
27688.3500772,4314.tif,27_35.tif,6770.9178846,1
27688.9742136,3425.tif,35_86.tif,6724.48436685,1
27689.7905915,1670.tif,35_74.tif,6740.26223525,1
27689.7949071,3330.tif,24_33.tif,6758.68204608,1
27694.5904465,2230.tif,12_10.tif,6760.62186489,1
27694.617311,857.tif,42_117.tif,6722.46108207,1
27694.7203633,4118.tif,29_15.tif,6757.85291346,1
27695.345006,5434.tif,12_10.tif,6702.6562645,1
27698.0737597,1648.tif,25_105.tif,6726.25564486,1
27698.5265132,4275.tif,35_110.tif,6739.58010561,1
27700.3722899,2824.tif,27_35.tif,6715.96180751,1
27700.8512324,2439.tif,27_38.tif,6739.29632825,1
27702.2616044,683.tif,8_14.tif,6783.19946633,1
27702.8910224,2216.tif,12_10.tif,6713.19514091,1
27703.2884871,4385.tif,46_119.tif,6740.30956262,1
27704.453198,4179.tif,35_101.tif,6699.12083784,1
27706.5173921,3995.tif,23_54.tif,6771.92299129,1
27706.9159236,4554.tif,32_8.tif,6765.64409351,1
27706.9280867,3504.tif,25_82.tif,6721.17526925,1
27707.2423204,3890.tif,12_10.tif,6759.75554292,1
27709.7777508,1912.tif,26_31.tif,6676.02171956,1
27709.9752255,4185.tif,24_33.tif,6755.31805321,1
27710.4281454,5257.tif,24_33.tif,6730.08053444,1
27710.6999912,2971.tif,35_110.tif,6712.62228939,1
27711.4307101,2627.tif,8_101.tif,6682.53926289,1
27712.1051708,1109.tif,26_107.tif,6684.52182284,1
27712.5454262,605.tif,38_49.tif,6775.70970453,1
27713.6715359,2917.tif,25_36.tif,6744.20618012,1
27714.534021,5219.tif,27_35.tif,6754.53906644,1
27716.868961,804.tif,25_30.tif,6708.80645123,1
27718.0414351,5261.tif,27_31.tif,6710.18867097,1
27718.3214679,4051.tif,27_102.tif,6704.85316767,1
27718.543811,4327.tif,12_10.tif,6787.9976429,1
27724.9186293,578.tif,27_38.tif,6754.35570576,1
27725.4210608,5215.tif,12_10.tif,6806.5944495,1
27727.5335542,666.tif,8_14.tif,6781.71873495,1
27728.298866,4867.tif,27_76.tif,6747.20905264,1
27728.3814169,4350.tif,35_90.tif,6753.93374264,1
27732.5566257,3901.tif,12_10.tif,6773.87887403,1
27733.6415027,5195.tif,27_32.tif,6758.8738707,1
27734.9065439,2946.tif,35_74.tif,6749.51635304,1
27735.4672216,3390.tif,12_10.tif,6739.36272952,1
27736.3056841,2009.tif,29_15.tif,6739.945252,1
27740.2388057,4884.tif,25_52.tif,6725.42377847,1
27740.3292518,2674.tif,20_35.tif,6762.84503741,1
27742.9550697,5126.tif,24_28.tif,6743.68942049,1
27743.3659638,3212.tif,23_54.tif,6779.89749185,1
27745.097585,660.tif,27_35.tif,6806.29252971,1
27746.1845846,510.tif,12_10.tif,6800.37668074,1
27748.3393377,1646.tif,23_54.tif,6786.73072989,1
27749.4259941,3930.tif,35_101.tif,6770.6538089,1
27749.7225031,3158.tif,12_10.tif,6794.13585381,1
27751.1841369,2267.tif,26_31.tif,6687.39388701,1
27753.4908255,4773.tif,12_10.tif,6802.6036927,1
27753.928857,3575.tif,35_101.tif,6708.63264757,1
27754.0405167,2837.tif,12_10.tif,6744.77738699,1
27756.0244812,2624.tif,35_74.tif,6785.92690795,1
27758.5224391,2884.tif,12_10.tif,6796.16281441,1
27759.8838794,3317.tif,24_33.tif,6767.99438534,1
27760.1164083,1576.tif,12_10.tif,6748.06290723,1
27760.4674492,3971.tif,25_15.tif,6729.18145096,1
27761.410717,1253.tif,12_10.tif,6797.54779314,1
27762.6449749,3304.tif,12_19.tif,6785.91725561,1
27763.0418362,4303.tif,12_15.tif,6764.91655529,1
27764.432193,3918.tif,40_14.tif,6755.38466706,1
27765.5934927,598.tif,38_49.tif,6780.53006777,1
27766.7970065,4936.tif,31_111.tif,6702.87408505,1
27767.396367,1473.tif,25_23.tif,6725.49566947,1
27769.2279691,1743.tif,25_50.tif,6769.04557526,1
27772.528801,2596.tif,35_101.tif,6764.59414895,1
27772.9330644,1408.tif,12_10.tif,6799.63660794,1
27774.7218168,3507.tif,25_30.tif,6725.93212871,1
27778.1928138,967.tif,19_28.tif,6706.40730943,1
27782.0059931,1701.tif,2_3.tif,6760.3958464,1
27783.0303963,3836.tif,46_119.tif,6753.96180031,1
27783.187848,4229.tif,12_10.tif,6795.85719391,1
27783.2728274,3646.tif,35_74.tif,6799.59873816,1
27783.4918252,2192.tif,44_66.tif,6773.69921092,1
27783.6562569,2759.tif,12_10.tif,6749.457756,1
27784.3188867,1592.tif,19_28.tif,6707.52718966,1
27784.3857229,4293.tif,12_118.tif,6771.83217453,1
27790.5783675,4312.tif,8_101.tif,6719.14875561,1
27790.8029031,3124.tif,32_8.tif,6788.35429246,1
27791.7805475,1305.tif,25_50.tif,6766.57675638,1
27792.3578885,2606.tif,27_31.tif,6735.0665921,1
27792.7848551,2906.tif,12_10.tif,6791.87124436,1
27797.1255708,1309.tif,8_14.tif,6808.13564788,1
27798.4329594,4162.tif,35_74.tif,6742.1829551,1
27799.9642626,1645.tif,12_10.tif,6804.16563584,1
27800.5076752,3517.tif,35_101.tif,6717.21162388,1
27801.1341495,4123.tif,35_101.tif,6717.41267156,1
27802.8690786,1099.tif,32_8.tif,6775.16671382,1
27803.7258115,1050.tif,36_96.tif,6730.90001411,1
27804.9277467,650.tif,25_91.tif,6818.88795919,1
27806.7603471,5483.tif,12_10.tif,6757.17788725,1
27808.2178501,1541.tif,12_10.tif,6775.25372219,1
27808.6396827,4515.tif,12_10.tif,6810.96762582,1
27809.7958281,1822.tif,12_10.tif,6795.39682432,1
27810.5543634,698.tif,32_8.tif,6759.94467433,1
27811.367496,844.tif,38_49.tif,6810.18634106,1
27811.5035372,454.tif,8_27.tif,6797.0925402,1
27811.6579333,5270.tif,12_10.tif,6751.93446354,1
27811.8151331,5129.tif,32_8.tif,6766.03997919,1
27813.7836872,3111.tif,12_10.tif,6802.59884162,1
27815.0680387,1770.tif,26_111.tif,6650.24300308,1
27816.1420941,1679.tif,12_10.tif,6816.69333328,1
27816.3268783,4401.tif,35_110.tif,6778.64049792,1
27817.3940368,2080.tif,12_10.tif,6782.79721059,1
27818.1107015,4984.tif,35_74.tif,6731.63917631,1
27818.1163812,3754.tif,12_10.tif,6774.23405264,1
27819.7793845,4093.tif,27_35.tif,6791.98424615,1
27820.542572,1161.tif,24_19.tif,6753.36175545,1
27822.0764861,3010.tif,27_38.tif,6726.15677783,1
27822.9332206,2774.tif,25_3.tif,6743.31869334,1
27823.1920527,4247.tif,26_98.tif,6706.35288365,1
27823.2482647,5073.tif,27_35.tif,6778.07509548,1
27823.2885727,4833.tif,35_75.tif,6767.68357712,1
27823.7034379,2161.tif,12_90.tif,6771.81098378,1
27824.8821381,626.tif,12_10.tif,6733.97831894,1
27830.1337223,4669.tif,12_10.tif,6796.73274449,1
27831.0319248,253.tif,8_14.tif,6824.33007701,1
27832.2324653,5056.tif,25_52.tif,6746.10858199,1
27833.810932,4899.tif,31_44.tif,6716.35109267,1
27835.4735724,4296.tif,27_102.tif,6725.86150616,1
27838.449436,5210.tif,27_35.tif,6770.06550928,1
27839.884734,1873.tif,25_30.tif,6769.15031596,1
27840.0949711,3594.tif,27_35.tif,6807.95725604,1
27841.0951293,1182.tif,12_90.tif,6767.27308449,1
27841.4385584,536.tif,25_101.tif,6772.0967211,1
27844.5668309,5158.tif,25_52.tif,6739.32303722,1
27845.1479795,1131.tif,12_118.tif,6812.68133704,1
27845.2819522,3407.tif,12_10.tif,6818.56392505,1
27847.7335882,2551.tif,38_49.tif,6795.43155362,1
27847.8236852,591.tif,12_10.tif,6797.66253943,1
27848.2611845,3046.tif,35_101.tif,6796.75885993,1
27849.1154438,5211.tif,24_19.tif,6791.19503475,1
27849.5531023,853.tif,24_28.tif,6801.40551651,1
27850.3492797,2055.tif,12_54.tif,6784.16693486,1
27850.5220956,3459.tif,25_50.tif,6799.76815781,1
27850.9237369,5012.tif,35_90.tif,6762.07009724,1
27854.9004127,3363.tif,12_19.tif,6786.40825474,1
27855.3342468,4959.tif,27_102.tif,6717.15438262,1
27857.0389668,4701.tif,15_3.tif,6731.62862909,1
27858.1568665,3469.tif,8_14.tif,6809.74155163,1
27858.1782068,4657.tif,25_37.tif,6820.15139128,1
27862.9351289,4159.tif,40_14.tif,6775.86806247,1
27863.8165907,871.tif,32_8.tif,6781.96276899,1
27864.5956368,3227.tif,12_10.tif,6777.37124555,1
27865.0132424,4283.tif,27_35.tif,6772.56472837,1
27868.6275586,4418.tif,12_10.tif,6776.28865973,1
27869.0235387,5496.tif,27_35.tif,6763.26459633,1
27870.0786508,4277.tif,25_50.tif,6785.03205593,1
27870.2570315,1914.tif,25_50.tif,6763.89562309,1
27871.1998665,2604.tif,40_14.tif,6774.61666812,1
27873.3556824,4088.tif,12_10.tif,6839.11280796,1
27874.3325301,258.tif,40_41.tif,6752.73907389,1
27874.7311736,4117.tif,27_102.tif,6763.99911295,1
27875.3357648,4445.tif,12_10.tif,6777.73361825,1
27875.8695649,4584.tif,12_10.tif,6777.1193733,1
27876.4019378,1233.tif,27_35.tif,6782.18099139,1
27877.9539421,1866.tif,8_14.tif,6830.32283278,1
27878.8035432,4645.tif,24_28.tif,6803.45684193,1
27879.6963577,1917.tif,27_35.tif,6754.70243608,1
27882.1547051,1878.tif,13_66.tif,6843.62045996,1
27884.6692826,2207.tif,12_90.tif,6794.80617825,1
27885.2089825,211.tif,8_101.tif,6720.78886739,1
27885.3500426,5153.tif,12_10.tif,6790.74804421,1
27885.4014136,5297.tif,24_28.tif,6793.69465019,1
27886.753289,4178.tif,12_10.tif,6808.57532822,1
27888.4239246,4567.tif,25_15.tif,6775.5439634,1
27890.0468985,3509.tif,12_54.tif,6801.85555566,1
27890.4805086,4888.tif,27_32.tif,6772.66867638,1
27890.5633145,5201.tif,12_10.tif,6806.208122,1
27890.7016226,1325.tif,35_98.tif,6809.73560427,1
27890.7719147,2112.tif,25_50.tif,6787.40966791,1
27890.9374887,4809.tif,12_90.tif,6800.08257303,1
27891.3660655,4637.tif,12_10.tif,6787.44863701,1
27891.5240709,2433.tif,35_110.tif,6740.22544133,1
27891.5354005,5071.tif,15_84.tif,6814.3056873,1
27891.6386754,2841.tif,35_110.tif,6740.18367702,1
27891.6472443,4201.tif,35_110.tif,6740.28953384,1
27891.6472443,4236.tif,35_110.tif,6740.28953384,1
27892.7041177,4374.tif,12_10.tif,6803.61646479,1
27893.2476238,3876.tif,27_35.tif,6757.75332489,1
27894.3133452,5064.tif,12_54.tif,6812.98429471,1
27896.0989208,4774.tif,19_52.tif,6742.22307551,1
27896.3465171,4813.tif,31_44.tif,6726.09797728,1
27896.8082941,662.tif,35_74.tif,6762.04392177,1
27901.3542861,4573.tif,27_35.tif,6754.83271443,1
27905.3542353,3690.tif,12_10.tif,6823.18679211,1
27906.2948454,4392.tif,12_10.tif,6809.5116565,1
27908.4937429,1232.tif,24_28.tif,6785.07074392,1
27909.0835392,2283.tif,19_52.tif,6760.09637505,1
27909.9978144,4068.tif,24_19.tif,6787.29835796,1
27910.3885319,3162.tif,12_90.tif,6788.87987815,1
27912.2080459,3558.tif,25_10.tif,6771.0071629,1
27912.3548093,467.tif,26_118.tif,6784.1132066,1
27914.0889696,4702.tif,12_10.tif,6837.14955226,1
27914.1424371,3135.tif,12_10.tif,6812.362072,1
27915.1510832,107.tif,12_10.tif,6839.91571585,1
27917.4414659,3752.tif,12_90.tif,6762.59107148,1
27922.2952674,3116.tif,25_39.tif,6784.52024833,1
27923.5135325,2331.tif,32_8.tif,6815.00308144,1
27923.8926011,2102.tif,12_10.tif,6818.86002203,1
27928.0244736,1728.tif,25_91.tif,6764.62556244,1
27930.1546541,2244.tif,35_101.tif,6786.3688376,1
27933.9663313,230.tif,40_41.tif,6769.02060863,1
27934.7088762,4158.tif,12_10.tif,6811.92704013,1
27935.1770354,4306.tif,12_19.tif,6823.09284709,1
27935.7510549,4488.tif,12_10.tif,6814.6622807,1
27936.4837623,15.tif,25_82.tif,6799.10369093,1
27938.1972217,2924.tif,25_91.tif,6822.75113133,1
27939.5024115,4462.tif,12_10.tif,6862.64701118,1
27939.5369146,3579.tif,2_3.tif,6798.77466901,1
27940.2047595,4783.tif,27_35.tif,6763.83108896,1
27940.3925885,975.tif,12_10.tif,6820.33488914,1
27941.5369835,1659.tif,25_91.tif,6782.80192841,1
27941.7373655,5485.tif,26_31.tif,6790.34719289,1
27946.7538723,759.tif,25_23.tif,6812.18210267,1
27947.2376095,2033.tif,24_19.tif,6806.60238298,1
27948.8679914,5103.tif,12_10.tif,6830.50481297,1
27951.0183535,4505.tif,12_10.tif,6850.81841826,1
27951.9152474,623.tif,8_14.tif,6840.23311006,1
27952.9563016,2462.tif,24_33.tif,6781.49253483,1
27955.5710906,1224.tif,12_10.tif,6822.10048299,1
27956.2982707,4214.tif,12_10.tif,6858.76475759,1
27956.5924783,5034.tif,25_82.tif,6795.99529135,1
27957.3486225,4805.tif,24_19.tif,6841.1393057,1
27960.0800249,4222.tif,25_105.tif,6782.12326635,1
27963.4305835,5353.tif,12_10.tif,6838.76012154,1
27963.5495065,2510.tif,12_54.tif,6801.40323757,1
27963.6980923,1346.tif,25_50.tif,6799.73337713,1
27965.5331971,1780.tif,12_10.tif,6813.51928155,1
27966.887367,3708.tif,2_31.tif,6807.22571978,1
27967.6018815,1577.tif,25_82.tif,6797.67018912,1
27970.9638375,4784.tif,26_98.tif,6759.76012888,1
27972.3486679,1225.tif,27_35.tif,6828.35902688,1
27972.7631635,4829.tif,42_33.tif,6764.55837435,1
27972.7724046,3751.tif,12_10.tif,6792.26177352,1
27973.2325626,1076.tif,25_23.tif,6811.47810684,1
27973.5329732,5380.tif,27_35.tif,6828.55899879,1
27973.6198408,821.tif,25_82.tif,6798.64148194,1
27978.5451016,4267.tif,12_10.tif,6822.79326962,1
27979.244057,2085.tif,25_36.tif,6791.49497533,1
27980.7875693,4524.tif,35_101.tif,6804.08509647,1
27981.1945242,3273.tif,29_15.tif,6804.67346755,1
27984.8475608,1023.tif,12_10.tif,6821.43899775,1
27986.2355096,635.tif,24_19.tif,6809.36002867,1
27987.0383928,1320.tif,42_48.tif,6800.53806695,1
27989.1790698,577.tif,38_49.tif,6840.01578946,1
27989.4132129,2428.tif,24_113.tif,6843.79368479,1
27991.7649319,1277.tif,12_10.tif,6871.37337073,1
27991.8083017,2880.tif,12_10.tif,6820.10263852,1
27992.8707174,2365.tif,12_10.tif,6838.32559915,1
27993.6009116,3465.tif,40_41.tif,6783.42266116,1
27994.1816991,1282.tif,12_10.tif,6797.93365663,1
27994.6554006,2291.tif,24_19.tif,6862.6707629,1
27998.2762148,4613.tif,32_8.tif,6818.23554888,1
28000.3506049,991.tif,25_82.tif,6804.07297139,1
28000.4494964,4993.tif,12_90.tif,6807.11862685,1
28000.5611194,1326.tif,24_33.tif,6809.11888573,1
28001.3382359,5381.tif,12_10.tif,6848.86136522,1
28003.4275581,124.tif,42_48.tif,6764.63960607,1
28004.0291565,1425.tif,25_36.tif,6839.13788427,1
28005.0945901,5295.tif,42_33.tif,6772.80414599,1
28005.1716295,3920.tif,25_52.tif,6786.16327537,1
28008.4493502,550.tif,25_10.tif,6806.25109734,1
28009.7313625,5084.tif,25_10.tif,6751.90624935,1
28010.0580685,816.tif,12_10.tif,6834.73305989,1
28012.651731,986.tif,32_8.tif,6815.07806265,1
28014.068073,390.tif,20_119.tif,6811.02290409,1
28015.5006559,4136.tif,15_84.tif,6814.69302317,1
28018.9695742,585.tif,27_76.tif,6793.6404085,1
28019.0098683,1904.tif,12_19.tif,6834.25614094,1
28020.5145563,1279.tif,12_10.tif,6873.44891594,1
28023.3741009,629.tif,29_15.tif,6817.41307242,1
28023.9185697,2633.tif,26_102.tif,6786.77898565,1
28025.1472967,57.tif,25_15.tif,6795.42662384,1
28027.916173,1481.tif,32_8.tif,6851.22317546,1
28028.2557788,3908.tif,12_10.tif,6865.33713666,1
28029.2206099,553.tif,25_50.tif,6818.72700729,1
28029.3411446,1968.tif,27_38.tif,6785.82109991,1
28029.7128776,4054.tif,12_10.tif,6881.05558763,1
28030.1408487,3393.tif,38_49.tif,6882.06698602,1
28030.983982,733.tif,24_19.tif,6839.13386329,1
28031.2825251,2486.tif,25_82.tif,6786.43558873,1
28032.3518457,2066.tif,25_36.tif,6812.77659989,1
28033.0464631,2137.tif,40_41.tif,6806.83134799,1
28033.5354531,4886.tif,25_3.tif,6825.26732077,1
28035.1800779,864.tif,12_10.tif,6795.03686524,1
28035.9349585,1521.tif,24_19.tif,6850.32721846,1
28036.2285088,1236.tif,8_14.tif,6878.8616064,1
28038.9895503,3208.tif,29_119.tif,6784.34573117,1
28039.0784442,1605.tif,12_19.tif,6819.87807809,1
28039.250204,904.tif,12_10.tif,6886.15691079,1
28040.2410831,916.tif,19_52.tif,6759.77225948,1
28042.1510409,594.tif,12_10.tif,6896.28080925,1
28042.4094008,2725.tif,27_32.tif,6847.44937915,1
28043.4391971,2690.tif,8_14.tif,6857.22830304,1
28045.1259223,1089.tif,12_10.tif,6853.14942198,1
28045.6087294,5184.tif,12_10.tif,6844.56660425,1
28046.6012558,3974.tif,8_27.tif,6851.65352306,1
28048.4405092,1327.tif,27_35.tif,6879.22466561,1
28049.0720346,2147.tif,12_10.tif,6896.13174178,1
28049.4059117,3284.tif,35_74.tif,6825.70970669,1
28049.5233115,320.tif,12_10.tif,6853.88072555,1
28049.8683598,4115.tif,26_75.tif,6795.00389993,1
28052.4405534,3253.tif,12_10.tif,6851.98898131,1
28052.6765568,1965.tif,12_10.tif,6836.76641403,1
28053.191904,37.tif,12_10.tif,6846.31798852,1
28053.5422541,3259.tif,12_10.tif,6825.79233496,1
28055.2219382,4108.tif,26_111.tif,6738.1848446,1
28061.4821241,1732.tif,12_10.tif,6802.83066084,1
28064.0838618,4220.tif,25_82.tif,6794.98182485,1
28065.6167579,1950.tif,45_29.tif,6812.71950105,1
28067.7377606,1235.tif,45_119.tif,6781.16206855,1
28068.2268945,4962.tif,27_35.tif,6882.80545999,1
28069.8555928,4212.tif,40_41.tif,6815.13169352,1
28071.8806459,3471.tif,32_8.tif,6802.15333553,1
28074.0001425,103.tif,27_35.tif,6859.80181929,1
28075.0223865,297.tif,8_14.tif,6882.94820553,1
28075.5221501,1242.tif,12_10.tif,6844.88268709,1
28077.1974385,380.tif,25_82.tif,6807.43468569,1
28077.2208561,2108.tif,12_10.tif,6871.64376259,1
28078.029792,4304.tif,24_19.tif,6841.75072624,1
28081.3764086,2038.tif,12_10.tif,6859.0336783,1
28085.0823926,1361.tif,24_19.tif,6871.40145822,1
28085.9514882,2099.tif,41_112.tif,6840.26183709,1
28087.9788522,5105.tif,12_10.tif,6834.98946598,1
28088.3626436,1439.tif,12_10.tif,6834.46969413,1
28089.1822238,2393.tif,12_10.tif,6843.5343208,1
28089.1822238,4361.tif,12_10.tif,6843.5343208,1
28089.1822238,5011.tif,12_10.tif,6843.5343208,1
28090.7623072,429.tif,25_23.tif,6838.74162401,1
28092.373716,714.tif,12_10.tif,6866.91590163,1
28096.3029774,151.tif,12_10.tif,6870.82324034,1
28098.645519,690.tif,12_10.tif,6868.86788343,1
28101.4773099,2956.tif,12_10.tif,6878.77707154,1
28101.8388188,4525.tif,20_119.tif,6822.08721727,1
28102.1963021,3736.tif,25_50.tif,6827.07301851,1
28108.3816681,4990.tif,12_10.tif,6884.22617293,1
28109.6382047,653.tif,35_110.tif,6817.61556558,1
28110.2617917,5188.tif,15_95.tif,6830.59946125,1
28113.4833665,3105.tif,12_10.tif,6890.85350301,1
28114.5478534,1310.tif,25_82.tif,6833.21337293,1
28114.6765053,3189.tif,26_98.tif,6857.97098273,1
28115.0885825,5449.tif,12_10.tif,6823.01905318,1
28115.6201248,5468.tif,39_3.tif,6859.25520738,1
28116.5820469,593.tif,12_10.tif,6818.91765605,1
28118.3998478,4913.tif,12_10.tif,6887.96704406,1
28119.4944656,1562.tif,25_50.tif,6819.31081562,1
28121.5088678,1813.tif,25_36.tif,6815.93500556,1
28122.0333902,3761.tif,12_10.tif,6867.73834679,1
28123.4398678,3083.tif,12_10.tif,6892.45609344,1
28126.6593288,4319.tif,24_120.tif,6886.33167949,1
28127.1278662,1911.tif,12_10.tif,6902.72714222,1
28128.1825044,2608.tif,12_10.tif,6900.1457231,1
28128.3636211,5425.tif,12_10.tif,6894.9801305,1
28128.4852418,855.tif,24_15.tif,6849.20082929,1
28129.4209503,4728.tif,15_91.tif,6847.07820899,1
28130.9104367,3321.tif,25_23.tif,6841.69584241,1
